lead_id,contact_id,account_id,campaign_id,status,created_at,mql_date,sql_date,is_converted
LD-13543,CON-3757,ACC-5190,CMP-28,Raw,2023-09-30,,,False
LD-13544,,ACC-1668,CMP-38,MQL,2022-11-26,2022-11-28,,False
LD-13545,,ACC-7286,CMP-68,Raw,2023-12-08,,,False
LD-13546,,ACC-5221,CMP-62,Raw,2023-07-03,,,False
LD-13547,,ACC-4721,CMP-24,Raw,2022-12-25,,,False
LD-13548,CON-7083,ACC-8828,CMP-55,Raw,2023-10-27,,,False
LD-13549,CON-6128,ACC-5301,CMP-72,Raw,2023-09-07,,,False
LD-13550,,ACC-4187,CMP-74,MQL,2023-09-30,2023-10-03,,False
LD-13551,CON-18637,ACC-6834,CMP-15,Raw,2023-04-15,,,False
LD-13552,,ACC-9460,CMP-22,MQL,2023-12-29,2024-01-03,,False
LD-13553,,ACC-925,CMP-62,Raw,2023-05-28,,,False
LD-13554,CON-6085,ACC-888,CMP-89,Raw,2023-08-22,,,False
LD-13555,CON-13371,ACC-3967,CMP-2,Raw,2022-10-20,,,False
LD-13556,CON-14018,ACC-6605,CMP-21,Raw,2023-09-29,,,False
LD-13557,CON-7935,ACC-9720,CMP-28,Converted,2023-12-28,2023-12-30,2024-01-04,True
LD-13558,CON-15312,ACC-1729,CMP-72,Raw,2022-10-20,,,False
LD-13559,,ACC-3612,CMP-45,Raw,2023-10-24,,,False
LD-13560,,ACC-5889,CMP-63,Raw,2023-08-12,,,False
LD-13561,CON-7555,ACC-5740,CMP-85,Raw,2022-12-11,,,False
LD-13562,CON-3634,ACC-7673,CMP-85,Raw,2023-12-25,,,False
LD-13563,,ACC-610,CMP-68,Raw,2023-12-07,,,False
LD-13564,,ACC-7035,CMP-17,Raw,2023-01-07,,,False
LD-13565,CON-860,ACC-6864,CMP-87,Raw,2023-06-18,,,False
LD-13566,,ACC-7042,CMP-65,Raw,2023-02-24,,,False
LD-13567,,ACC-7163,CMP-23,Raw,2022-07-06,,,False
LD-13568,,ACC-344,CMP-67,SQL,2023-07-20,2023-07-23,2023-07-25,False
LD-13569,CON-6301,ACC-6120,CMP-32,Raw,2023-06-14,,,False
LD-13570,,ACC-5801,CMP-27,Raw,2023-12-10,,,False
LD-13571,CON-19130,ACC-522,CMP-21,Raw,2023-08-06,,,False
LD-13572,CON-3682,ACC-3086,CMP-39,Raw,2023-06-22,,,False
LD-13573,CON-5517,ACC-1746,CMP-53,Raw,2023-08-01,,,False
LD-13574,CON-13517,ACC-764,CMP-52,Raw,2023-11-27,,,False
LD-13575,,ACC-2113,CMP-5,MQL,2023-10-26,2023-10-28,,False
LD-13576,,ACC-6501,CMP-95,Raw,2023-10-17,,,False
LD-13577,,ACC-3768,CMP-56,Raw,2023-05-13,,,False
LD-13578,CON-14061,ACC-8426,CMP-86,Raw,2023-11-09,,,False
LD-13579,CON-5779,ACC-9163,CMP-14,Raw,2023-11-20,,,False
LD-13580,,ACC-3161,CMP-32,MQL,2023-05-17,2023-05-21,,False
LD-13581,,ACC-7248,CMP-2,Raw,2022-05-29,,,False
LD-13582,CON-6889,ACC-7026,CMP-27,Raw,2023-09-13,,,False
LD-13583,CON-5640,ACC-6736,CMP-73,Raw,2023-12-20,,,False
LD-13584,CON-16727,ACC-560,CMP-49,Raw,2023-12-25,,,False
LD-13585,,ACC-6880,CMP-54,Raw,2023-09-23,,,False
LD-13586,,ACC-3702,CMP-31,Raw,2023-06-19,,,False
LD-13587,,ACC-3530,CMP-92,Raw,2023-04-05,,,False
LD-13588,CON-11327,ACC-9405,CMP-32,Raw,2023-03-09,,,False
LD-13589,,ACC-2653,CMP-84,SQL,2023-12-22,2023-12-25,2024-01-05,False
LD-13590,CON-350,ACC-6819,CMP-7,Raw,2023-11-22,,,False
LD-13591,,ACC-4112,CMP-75,Raw,2023-10-29,,,False
LD-13592,,ACC-256,CMP-39,SQL,2023-08-20,2023-08-23,2023-08-30,False
LD-13593,,ACC-3022,CMP-65,MQL,2023-05-19,2023-05-22,,False
LD-13594,,ACC-242,CMP-11,Raw,2022-12-31,,,False
LD-13595,CON-14935,ACC-7929,CMP-52,Raw,2023-11-16,,,False
LD-13596,CON-15797,ACC-1615,CMP-49,Raw,2023-12-04,,,False
LD-13597,,ACC-7840,CMP-30,Raw,2023-07-06,,,False
LD-13598,CON-4153,ACC-4727,CMP-34,SQL,2023-11-01,2023-11-04,2023-11-11,False
LD-13599,,ACC-6410,CMP-11,MQL,2023-01-21,2023-01-26,,False
LD-13600,,ACC-2308,CMP-71,Raw,2023-10-01,,,False
LD-13601,,ACC-7047,CMP-47,Raw,2023-12-20,,,False
LD-13602,,ACC-3621,CMP-54,Raw,2023-10-25,,,False
LD-13603,,ACC-1984,CMP-58,SQL,2023-11-10,2023-11-12,2023-11-17,False
LD-13604,CON-14744,ACC-9304,CMP-61,Raw,2022-04-09,,,False
LD-13605,,ACC-5653,CMP-27,Raw,2023-07-15,,,False
LD-13606,CON-15867,ACC-5447,CMP-9,SQL,2023-06-24,2023-06-28,2023-07-11,False
LD-13607,CON-17586,ACC-1289,CMP-43,Raw,2023-07-19,,,False
LD-13608,CON-16221,ACC-2712,CMP-3,Raw,2023-10-30,,,False
LD-13609,,ACC-7981,CMP-3,Converted,2022-08-04,2022-08-07,2022-08-10,True
LD-13610,CON-15921,ACC-1298,CMP-92,Raw,2023-04-15,,,False
LD-13611,,ACC-3048,CMP-85,Raw,2023-08-14,,,False
LD-13612,,ACC-8822,CMP-97,Raw,2023-09-04,,,False
LD-13613,,ACC-9296,CMP-68,Converted,2023-04-08,2023-04-12,2023-04-14,True
LD-13614,,ACC-7970,CMP-47,Raw,2023-11-17,,,False
LD-13615,CON-1510,ACC-9941,CMP-14,Raw,2023-10-18,,,False
LD-13616,,ACC-6997,CMP-70,SQL,2023-11-02,2023-11-05,2023-11-08,False
LD-13617,,ACC-8979,CMP-44,Raw,2022-11-28,,,False
LD-13618,,ACC-2307,CMP-19,Raw,2023-07-05,,,False
LD-13619,,ACC-5853,CMP-79,MQL,2023-10-03,2023-10-08,,False
LD-13620,,ACC-4449,CMP-79,Raw,2023-10-25,,,False
LD-13621,CON-18928,ACC-4501,CMP-64,Raw,2023-03-29,,,False
LD-13622,CON-7475,ACC-9377,CMP-70,Raw,2023-10-22,,,False
LD-13623,CON-1005,ACC-6969,CMP-48,SQL,2023-09-19,2023-09-21,2023-09-24,False
LD-13624,,ACC-2502,CMP-57,MQL,2023-07-13,2023-07-14,,False
LD-13625,CON-9606,ACC-9078,CMP-76,SQL,2023-04-28,2023-04-29,2023-05-10,False
LD-13626,CON-7524,ACC-175,CMP-0,Raw,2023-09-01,,,False
LD-13627,CON-7346,ACC-5118,CMP-30,Raw,2023-07-14,,,False
LD-13628,CON-6612,ACC-725,CMP-22,Raw,2023-11-20,,,False
LD-13629,,ACC-7260,CMP-26,Raw,2023-03-05,,,False
LD-13630,,ACC-700,CMP-23,Raw,2022-04-26,,,False
LD-13631,CON-7227,ACC-3665,CMP-27,Raw,2023-12-03,,,False
LD-13632,,ACC-9257,CMP-87,Raw,2023-12-12,,,False
LD-13633,CON-5988,ACC-2373,CMP-85,MQL,2022-12-08,2022-12-11,,False
LD-13634,CON-7399,ACC-2426,CMP-1,Raw,2022-06-25,,,False
LD-13635,CON-6195,ACC-3891,CMP-66,Raw,2023-04-11,,,False
LD-13636,CON-16794,ACC-4355,CMP-60,Raw,2023-08-17,,,False
LD-13637,CON-16415,ACC-1926,CMP-72,MQL,2023-10-24,2023-10-29,,False
LD-13638,,ACC-2069,CMP-75,Raw,2023-01-31,,,False
LD-13639,,ACC-6418,CMP-16,Raw,2023-09-13,,,False
LD-13640,,ACC-9467,CMP-82,Raw,2023-12-19,,,False
LD-13641,,ACC-1413,CMP-61,Raw,2023-06-14,,,False
LD-13642,,ACC-7831,CMP-54,Raw,2023-10-15,,,False
LD-13643,CON-5307,ACC-8513,CMP-37,Raw,2023-02-04,,,False
LD-13644,CON-8904,ACC-8224,CMP-58,Raw,2023-12-12,,,False
LD-13645,CON-2227,ACC-1661,CMP-99,Raw,2023-11-27,,,False
LD-13646,,ACC-49,CMP-38,Raw,2022-11-15,,,False
LD-13647,,ACC-3434,CMP-46,Raw,2023-02-14,,,False
LD-13648,CON-683,ACC-5268,CMP-4,Raw,2022-10-06,,,False
LD-13649,,ACC-1021,CMP-54,Raw,2023-11-21,,,False
LD-13650,CON-4346,ACC-5850,CMP-83,MQL,2023-05-28,2023-06-02,,False
LD-13651,,ACC-741,CMP-89,Raw,2023-12-28,,,False
LD-13652,,ACC-8553,CMP-5,Raw,2023-12-12,,,False
LD-13653,CON-14902,ACC-1789,CMP-72,Raw,2023-03-22,,,False
LD-13654,CON-9294,ACC-2842,CMP-20,Raw,2023-11-06,,,False
LD-13655,,ACC-7696,CMP-50,Raw,2023-09-05,,,False
LD-13656,CON-3408,ACC-5134,CMP-45,Raw,2023-11-29,,,False
LD-13657,CON-19745,ACC-9342,CMP-77,Raw,2023-03-02,,,False
LD-13658,CON-16257,ACC-8103,CMP-8,SQL,2023-12-13,2023-12-15,2023-12-24,False
LD-13659,,ACC-5159,CMP-3,Raw,2023-07-01,,,False
LD-13660,,ACC-958,CMP-86,Raw,2023-07-10,,,False
LD-13661,,ACC-6601,CMP-17,Raw,2022-11-09,,,False
LD-13662,,ACC-353,CMP-25,SQL,2023-02-18,2023-02-19,2023-02-28,False
LD-13663,,ACC-8366,CMP-36,MQL,2023-10-26,2023-10-31,,False
LD-13664,CON-14798,ACC-3696,CMP-51,Converted,2023-12-29,2024-01-03,2024-01-14,True
LD-13665,,ACC-8059,CMP-3,Raw,2023-10-12,,,False
LD-13666,,ACC-7067,CMP-62,Raw,2023-06-02,,,False
LD-13667,,ACC-3423,CMP-71,Raw,2023-03-06,,,False
LD-13668,CON-18916,ACC-7550,CMP-27,Raw,2023-11-21,,,False
LD-13669,,ACC-4899,CMP-46,Raw,2023-10-14,,,False
LD-13670,CON-13381,ACC-1757,CMP-17,Raw,2023-12-25,,,False
LD-13671,,ACC-1345,CMP-13,Raw,2023-06-09,,,False
LD-13672,CON-5145,ACC-9628,CMP-88,Raw,2022-08-13,,,False
LD-13673,,ACC-762,CMP-32,Raw,2023-09-09,,,False
LD-13674,CON-15661,ACC-776,CMP-27,Raw,2023-10-25,,,False
LD-13675,,ACC-5875,CMP-58,MQL,2023-01-27,2023-01-29,,False
LD-13676,CON-4560,ACC-7330,CMP-23,Converted,2023-06-20,2023-06-24,2023-06-30,True
LD-13677,CON-12755,ACC-329,CMP-89,Raw,2023-08-27,,,False
LD-13678,CON-16696,ACC-614,CMP-90,Raw,2022-11-21,,,False
LD-13679,CON-1383,ACC-8222,CMP-51,SQL,2023-02-03,2023-02-08,2023-02-22,False
LD-13680,,ACC-754,CMP-98,SQL,2023-05-05,2023-05-08,2023-05-18,False
LD-13681,,ACC-8478,CMP-13,Raw,2023-12-04,,,False
LD-13682,CON-8161,ACC-8487,CMP-72,MQL,2022-09-10,2022-09-11,,False
LD-13683,,ACC-4015,CMP-44,Raw,2022-10-09,,,False
LD-13684,CON-4659,ACC-2760,CMP-78,Raw,2023-11-12,,,False
LD-13685,CON-3314,ACC-3013,CMP-96,Raw,2023-09-14,,,False
LD-13686,,ACC-9711,CMP-70,Raw,2023-12-03,,,False
LD-13687,,ACC-3182,CMP-92,Raw,2023-10-15,,,False
LD-13688,,ACC-5291,CMP-25,Raw,2023-10-27,,,False
LD-13689,CON-9763,ACC-5047,CMP-78,Raw,2023-09-20,,,False
LD-13690,CON-4165,ACC-5719,CMP-37,Raw,2023-09-01,,,False
LD-13691,,ACC-8371,CMP-89,Raw,2022-09-18,,,False
LD-13692,,ACC-4071,CMP-18,Raw,2023-03-29,,,False
LD-13693,,ACC-3188,CMP-53,Raw,2023-01-12,,,False
LD-13694,,ACC-1864,CMP-88,Raw,2023-11-18,,,False
LD-13695,CON-14804,ACC-3917,CMP-29,Raw,2023-11-06,,,False
LD-13696,,ACC-6900,CMP-13,MQL,2023-01-10,2023-01-13,,False
LD-13697,CON-19259,ACC-9187,CMP-80,Raw,2022-12-20,,,False
LD-13698,,ACC-7820,CMP-18,SQL,2023-09-17,2023-09-21,2023-09-25,False
LD-13699,CON-11738,ACC-2043,CMP-25,Raw,2023-08-21,,,False
LD-13700,CON-14486,ACC-4628,CMP-22,Raw,2023-12-17,,,False
LD-13701,CON-7068,ACC-7077,CMP-37,MQL,2023-03-30,2023-04-03,,False
LD-13702,,ACC-7690,CMP-53,Raw,2022-09-24,,,False
LD-13703,CON-819,ACC-4077,CMP-51,Raw,2023-04-21,,,False
LD-13704,CON-13272,ACC-8984,CMP-23,Raw,2023-09-10,,,False
LD-13705,CON-9600,ACC-887,CMP-53,MQL,2022-06-24,2022-06-27,,False
LD-13706,CON-11749,ACC-1969,CMP-42,Raw,2023-10-15,,,False
LD-13707,CON-19359,ACC-5990,CMP-24,Raw,2022-08-06,,,False
LD-13708,CON-12619,ACC-3776,CMP-12,Raw,2023-02-23,,,False
LD-13709,CON-4972,ACC-1559,CMP-93,Raw,2023-12-28,,,False
LD-13710,,ACC-4795,CMP-17,Raw,2023-08-08,,,False
LD-13711,,ACC-7637,CMP-65,Raw,2023-04-01,,,False
LD-13712,,ACC-5780,CMP-65,MQL,2023-07-18,2023-07-21,,False
LD-13713,CON-17786,ACC-9381,CMP-79,Raw,2023-09-23,,,False
LD-13714,CON-16543,ACC-4310,CMP-7,Raw,2022-08-08,,,False
LD-13715,,ACC-2397,CMP-23,Raw,2022-07-15,,,False
LD-13716,,ACC-6242,CMP-16,Raw,2023-10-20,,,False
LD-13717,CON-11480,ACC-2596,CMP-41,Raw,2023-12-18,,,False
LD-13718,,ACC-1739,CMP-88,Raw,2022-09-29,,,False
LD-13719,,ACC-3979,CMP-29,Raw,2023-07-09,,,False
LD-13720,CON-574,ACC-2246,CMP-97,MQL,2023-10-07,2023-10-09,,False
LD-13721,CON-8969,ACC-7647,CMP-39,Raw,2023-08-16,,,False
LD-13722,CON-3176,ACC-3181,CMP-16,Raw,2023-10-03,,,False
LD-13723,CON-13710,ACC-4076,CMP-72,Raw,2023-03-12,,,False
LD-13724,,ACC-2340,CMP-99,SQL,2023-11-14,2023-11-16,2023-11-28,False
LD-13725,CON-9627,ACC-8784,CMP-46,Raw,2023-10-03,,,False
LD-13726,CON-6479,ACC-470,CMP-26,SQL,2022-07-15,2022-07-17,2022-07-25,False
LD-13727,CON-13290,ACC-2322,CMP-62,SQL,2023-07-13,2023-07-14,2023-07-23,False
LD-13728,CON-8156,ACC-4876,CMP-33,Raw,2023-08-11,,,False
LD-13729,,ACC-5573,CMP-67,Raw,2023-05-31,,,False
LD-13730,,ACC-7745,CMP-13,Converted,2023-01-11,2023-01-16,2023-01-24,True
LD-13731,,ACC-8187,CMP-92,Raw,2023-09-11,,,False
LD-13732,,ACC-74,CMP-56,Raw,2023-04-22,,,False
LD-13733,,ACC-6242,CMP-98,MQL,2022-12-25,2022-12-28,,False
LD-13734,CON-2330,ACC-5427,CMP-80,Raw,2023-09-27,,,False
LD-13735,,ACC-9693,CMP-94,SQL,2023-10-22,2023-10-23,2023-10-27,False
LD-13736,,ACC-8793,CMP-82,MQL,2023-07-13,2023-07-18,,False
LD-13737,,ACC-2118,CMP-81,SQL,2023-07-12,2023-07-13,2023-07-25,False
LD-13738,,ACC-9052,CMP-84,Converted,2023-09-22,2023-09-27,2023-10-04,True
LD-13739,,ACC-5320,CMP-44,Raw,2023-09-02,,,False
LD-13740,,ACC-9578,CMP-13,Raw,2023-03-21,,,False
LD-13741,,ACC-328,CMP-79,Raw,2023-09-09,,,False
LD-13742,CON-13528,ACC-6999,CMP-33,Raw,2023-01-15,,,False
LD-13743,CON-16472,ACC-1512,CMP-36,Raw,2023-01-06,,,False
LD-13744,,ACC-7275,CMP-0,Raw,2022-04-26,,,False
LD-13745,CON-10228,ACC-6095,CMP-0,Raw,2022-08-16,,,False
LD-13746,,ACC-4724,CMP-64,Raw,2023-07-17,,,False
LD-13747,CON-12472,ACC-655,CMP-47,Raw,2023-12-02,,,False
LD-13748,,ACC-21,CMP-83,Raw,2023-06-11,,,False
LD-13749,CON-9374,ACC-3496,CMP-0,MQL,2022-09-18,2022-09-21,,False
LD-13750,,ACC-6456,CMP-79,SQL,2023-10-09,2023-10-13,2023-10-23,False
LD-13751,CON-16277,ACC-6526,CMP-91,Raw,2023-06-20,,,False
LD-13752,,ACC-7260,CMP-68,SQL,2023-07-11,2023-07-13,2023-07-26,False
LD-13753,CON-19940,ACC-4844,CMP-59,Raw,2023-03-17,,,False
LD-13754,CON-16035,ACC-606,CMP-76,Raw,2022-11-28,,,False
LD-13755,CON-6727,ACC-5697,CMP-36,MQL,2023-03-12,2023-03-15,,False
LD-13756,CON-9028,ACC-3414,CMP-9,Raw,2023-12-08,,,False
LD-13757,CON-6278,ACC-8538,CMP-88,Raw,2022-10-11,,,False
LD-13758,CON-6634,ACC-7390,CMP-63,Raw,2023-09-23,,,False
LD-13759,CON-10876,ACC-5662,CMP-84,MQL,2023-10-27,2023-10-28,,False
LD-13760,CON-12232,ACC-5662,CMP-66,SQL,2023-05-01,2023-05-05,2023-05-10,False
LD-13761,,ACC-1798,CMP-91,MQL,2022-06-27,2022-06-30,,False
LD-13762,CON-1559,ACC-7958,CMP-4,SQL,2023-10-09,2023-10-14,2023-10-26,False
LD-13763,CON-2035,ACC-4800,CMP-54,Raw,2023-11-13,,,False
LD-13764,,ACC-6384,CMP-90,Raw,2023-03-12,,,False
LD-13765,CON-1999,ACC-7898,CMP-20,Raw,2023-11-09,,,False
LD-13766,CON-167,ACC-1516,CMP-18,Raw,2023-08-27,,,False
LD-13767,,ACC-7412,CMP-50,SQL,2023-09-07,2023-09-10,2023-09-23,False
LD-13768,,ACC-3336,CMP-29,SQL,2023-08-06,2023-08-09,2023-08-13,False
LD-13769,CON-3027,ACC-1411,CMP-54,Raw,2023-12-07,,,False
LD-13770,CON-2674,ACC-6863,CMP-76,Raw,2022-11-22,,,False
LD-13771,CON-19824,ACC-8505,CMP-85,Raw,2023-04-22,,,False
LD-13772,,ACC-9253,CMP-99,Raw,2023-12-30,,,False
LD-13773,CON-6089,ACC-2931,CMP-52,MQL,2023-12-23,2023-12-27,,False
LD-13774,,ACC-8884,CMP-91,MQL,2023-04-25,2023-04-29,,False
LD-13775,,ACC-5788,CMP-48,Raw,2023-11-05,,,False
LD-13776,,ACC-8954,CMP-71,MQL,2023-09-20,2023-09-23,,False
LD-13777,,ACC-3331,CMP-7,Raw,2023-01-05,,,False
LD-13778,,ACC-8784,CMP-42,Raw,2023-05-20,,,False
LD-13779,CON-14536,ACC-7491,CMP-39,Raw,2023-09-18,,,False
LD-13780,CON-13989,ACC-6806,CMP-69,Raw,2023-04-18,,,False
LD-13781,CON-620,ACC-4734,CMP-25,SQL,2023-03-05,2023-03-07,2023-03-17,False
LD-13782,CON-2207,ACC-1566,CMP-82,Raw,2023-05-15,,,False
LD-13783,CON-5300,ACC-1261,CMP-41,MQL,2023-06-12,2023-06-16,,False
LD-13784,,ACC-9001,CMP-45,MQL,2023-10-14,2023-10-18,,False
LD-13785,,ACC-9952,CMP-33,Raw,2022-11-10,,,False
LD-13786,CON-19428,ACC-12,CMP-86,Raw,2023-06-03,,,False
LD-13787,CON-2977,ACC-946,CMP-81,SQL,2023-11-18,2023-11-23,2023-11-27,False
LD-13788,,ACC-7808,CMP-24,SQL,2022-10-07,2022-10-11,2022-10-20,False
LD-13789,CON-3331,ACC-2056,CMP-84,Raw,2023-12-02,,,False
LD-13790,,ACC-9971,CMP-35,Raw,2023-12-25,,,False
LD-13791,CON-9139,ACC-3089,CMP-94,Raw,2023-06-22,,,False
LD-13792,CON-1,ACC-6352,CMP-57,MQL,2023-07-08,2023-07-10,,False
LD-13793,CON-15809,ACC-2786,CMP-25,MQL,2023-09-18,2023-09-20,,False
LD-13794,CON-3695,ACC-6893,CMP-44,Raw,2023-12-20,,,False
LD-13795,CON-3895,ACC-3944,CMP-8,Raw,2023-12-24,,,False
LD-13796,,ACC-7336,CMP-76,Raw,2023-07-09,,,False
LD-13797,CON-12965,ACC-749,CMP-70,Raw,2023-11-05,,,False
LD-13798,,ACC-8262,CMP-25,SQL,2022-12-22,2022-12-26,2023-01-02,False
LD-13799,,ACC-9442,CMP-59,Raw,2023-04-16,,,False
LD-13800,,ACC-9503,CMP-63,Raw,2023-10-14,,,False
LD-13801,CON-920,ACC-3235,CMP-38,Raw,2023-10-04,,,False
LD-13802,CON-774,ACC-2085,CMP-48,Converted,2023-10-03,2023-10-07,2023-10-12,True
LD-13803,CON-4781,ACC-9329,CMP-55,Raw,2023-12-04,,,False
LD-13804,CON-861,ACC-7559,CMP-53,Raw,2023-12-24,,,False
LD-13805,CON-907,ACC-9493,CMP-28,MQL,2023-07-23,2023-07-26,,False
LD-13806,CON-9737,ACC-8340,CMP-23,Raw,2023-04-12,,,False
LD-13807,CON-856,ACC-3097,CMP-47,Raw,2023-12-03,,,False
LD-13808,,ACC-4542,CMP-20,Raw,2023-10-06,,,False
LD-13809,CON-12019,ACC-96,CMP-85,Raw,2022-10-18,,,False
LD-13810,CON-10300,ACC-8499,CMP-91,Raw,2023-03-04,,,False
LD-13811,,ACC-8818,CMP-75,Raw,2023-07-11,,,False
LD-13812,,ACC-4463,CMP-68,Raw,2022-12-06,,,False
LD-13813,CON-2631,ACC-9939,CMP-48,MQL,2023-10-20,2023-10-24,,False
LD-13814,,ACC-5415,CMP-27,Raw,2023-07-16,,,False
LD-13815,,ACC-6212,CMP-55,MQL,2023-11-01,2023-11-03,,False
LD-13816,CON-3535,ACC-3065,CMP-95,Raw,2023-06-12,,,False
LD-13817,CON-19081,ACC-7398,CMP-67,MQL,2023-05-20,2023-05-22,,False
LD-13818,CON-3199,ACC-3860,CMP-82,MQL,2023-07-29,2023-07-31,,False
LD-13819,,ACC-3971,CMP-74,Raw,2023-02-01,,,False
LD-13820,CON-5225,ACC-4257,CMP-17,SQL,2023-05-27,2023-05-29,2023-06-11,False
LD-13821,,ACC-1930,CMP-8,Raw,2023-11-10,,,False
LD-13822,CON-8095,ACC-1761,CMP-22,MQL,2023-11-23,2023-11-24,,False
LD-13823,,ACC-793,CMP-51,Raw,2023-11-13,,,False
LD-13824,CON-10389,ACC-1460,CMP-28,Raw,2023-06-28,,,False
LD-13825,,ACC-8860,CMP-34,Raw,2023-07-02,,,False
LD-13826,,ACC-6710,CMP-41,Raw,2023-10-04,,,False
LD-13827,,ACC-7773,CMP-0,Raw,2022-11-12,,,False
LD-13828,,ACC-7886,CMP-37,Converted,2023-01-19,2023-01-24,2023-01-29,True
LD-13829,CON-4662,ACC-7050,CMP-26,MQL,2023-11-08,2023-11-12,,False
LD-13830,CON-10227,ACC-401,CMP-12,MQL,2023-06-18,2023-06-22,,False
LD-13831,,ACC-9272,CMP-38,Raw,2022-09-03,,,False
LD-13832,CON-14891,ACC-5672,CMP-78,Raw,2023-09-29,,,False
LD-13833,CON-5365,ACC-3999,CMP-26,Raw,2023-01-06,,,False
LD-13834,CON-15652,ACC-2826,CMP-45,SQL,2023-10-26,2023-10-28,2023-10-29,False
LD-13835,,ACC-4733,CMP-57,SQL,2022-12-08,2022-12-13,2022-12-18,False
LD-13836,CON-11770,ACC-1416,CMP-12,Raw,2022-05-14,,,False
LD-13837,,ACC-3019,CMP-57,Raw,2023-07-29,,,False
LD-13838,CON-8131,ACC-1437,CMP-84,Raw,2023-12-10,,,False
LD-13839,CON-1623,ACC-8412,CMP-22,Raw,2023-12-09,,,False
LD-13840,,ACC-3548,CMP-23,Raw,2022-09-24,,,False
LD-13841,CON-10975,ACC-6895,CMP-78,Raw,2023-12-29,,,False
LD-13842,,ACC-6726,CMP-94,Raw,2023-12-17,,,False
LD-13843,,ACC-3858,CMP-2,Raw,2023-04-14,,,False
LD-13844,CON-10455,ACC-6095,CMP-60,MQL,2023-06-10,2023-06-11,,False
LD-13845,,ACC-1665,CMP-70,Raw,2023-12-04,,,False
LD-13846,CON-10794,ACC-9057,CMP-17,MQL,2023-08-29,2023-08-30,,False
LD-13847,,ACC-3050,CMP-48,SQL,2023-09-30,2023-10-01,2023-10-10,False
LD-13848,,ACC-5182,CMP-81,Raw,2023-10-01,,,False
LD-13849,CON-7100,ACC-5635,CMP-12,Raw,2023-06-26,,,False
LD-13850,,ACC-804,CMP-72,Raw,2022-10-25,,,False
LD-13851,,ACC-7048,CMP-24,SQL,2023-06-16,2023-06-17,2023-06-20,False
LD-13852,,ACC-3094,CMP-30,Raw,2023-06-07,,,False
LD-13853,,ACC-4674,CMP-70,Raw,2023-10-16,,,False
LD-13854,CON-8990,ACC-5678,CMP-20,Raw,2023-12-09,,,False
LD-13855,CON-8442,ACC-2545,CMP-33,Raw,2023-09-04,,,False
LD-13856,CON-3136,ACC-7175,CMP-21,SQL,2023-07-25,2023-07-30,2023-08-04,False
LD-13857,,ACC-8887,CMP-40,Raw,2022-10-11,,,False
LD-13858,,ACC-6076,CMP-32,Raw,2023-07-25,,,False
LD-13859,,ACC-1682,CMP-0,Raw,2023-08-27,,,False
LD-13860,CON-4348,ACC-9858,CMP-92,Raw,2023-08-15,,,False
LD-13861,,ACC-50,CMP-56,Raw,2023-09-06,,,False
LD-13862,,ACC-4521,CMP-77,Raw,2023-03-30,,,False
LD-13863,,ACC-1787,CMP-37,MQL,2023-10-10,2023-10-11,,False
LD-13864,CON-18793,ACC-3529,CMP-6,Raw,2023-12-16,,,False
LD-13865,,ACC-1958,CMP-18,Raw,2023-12-09,,,False
LD-13866,CON-9800,ACC-8201,CMP-0,Raw,2023-05-06,,,False
LD-13867,,ACC-3005,CMP-50,SQL,2023-09-19,2023-09-22,2023-09-25,False
LD-13868,CON-16526,ACC-9799,CMP-68,Raw,2023-09-25,,,False
LD-13869,CON-9105,ACC-9817,CMP-3,MQL,2022-09-29,2022-10-02,,False
LD-13870,,ACC-3966,CMP-17,MQL,2023-02-02,2023-02-05,,False
LD-13871,CON-18424,ACC-4075,CMP-17,Raw,2022-11-09,,,False
LD-13872,CON-18114,ACC-9599,CMP-75,Raw,2023-01-21,,,False
LD-13873,,ACC-7179,CMP-49,Raw,2023-11-11,,,False
LD-13874,,ACC-8998,CMP-46,Raw,2023-05-17,,,False
LD-13875,CON-17597,ACC-7919,CMP-50,Raw,2023-10-02,,,False
LD-13876,,ACC-4295,CMP-78,SQL,2023-10-11,2023-10-16,2023-10-20,False
LD-13877,CON-12356,ACC-4948,CMP-95,Raw,2023-03-30,,,False
LD-13878,CON-3032,ACC-6161,CMP-11,Raw,2023-05-02,,,False
LD-13879,,ACC-9500,CMP-12,Raw,2023-05-13,,,False
LD-13880,,ACC-1627,CMP-25,Raw,2023-06-26,,,False
LD-13881,,ACC-1129,CMP-6,Raw,2023-10-14,,,False
LD-13882,CON-5522,ACC-9281,CMP-57,Raw,2022-10-10,,,False
LD-13883,CON-119,ACC-3985,CMP-75,Raw,2022-06-25,,,False
LD-13884,,ACC-9603,CMP-79,Raw,2023-10-27,,,False
LD-13885,CON-180,ACC-916,CMP-70,Raw,2023-10-30,,,False
LD-13886,,ACC-1549,CMP-47,Raw,2023-10-30,,,False
LD-13887,,ACC-9667,CMP-70,Raw,2023-11-09,,,False
LD-13888,CON-17654,ACC-2659,CMP-64,MQL,2023-03-03,2023-03-07,,False
LD-13889,CON-19309,ACC-7429,CMP-2,MQL,2023-09-07,2023-09-11,,False
LD-13890,CON-12330,ACC-4832,CMP-11,MQL,2023-08-26,2023-08-27,,False
LD-13891,,ACC-265,CMP-30,Raw,2023-09-12,,,False
LD-13892,,ACC-1046,CMP-35,SQL,2023-04-20,2023-04-21,2023-04-29,False
