history_id,opportunity_id,from_stage,to_stage,change_date
aa0884fe-c2bd-4cb0-9674-ee87a7aae21c,OPP-363,Proposal,,2023-03-19
158e1df5-6380-4fd9-9e82-3278773a1e72,OPP-363,Negotiation,,2023-03-24
c9b0444e-f249-4cb9-9fba-3e3d4a3a3dc1,OPP-363,Closed Lost,Closed Lost,2023-03-31
0f408d0c-fc8f-4d3f-beae-3e2fed5da49c,OPP-364,Discovery,,2022-08-04
3c4b9b90-e4d7-4137-9c46-ed9ab93306ac,OPP-364,Demo,,2022-08-11
9aeaa414-03a8-4bf9-8418-d852129e8ba3,OPP-364,Proposal,,2022-08-29
2e69558d-4477-47a8-a28c-5173d25be769,OPP-364,Negotiation,,2022-09-01
645adb83-c985-448c-8c8e-5d8c4307d08a,OPP-364,Closed Won,Closed Won,2022-09-10
95e2212f-8526-4af8-baa5-ce51ee788924,OPP-365,Discovery,,2023-04-26
665b7368-f52e-42b7-87c0-dc4632f1cabf,OPP-365,Demo,,2023-05-01
1cc635e9-e5ca-4b45-9720-0f9e8e2c255f,OPP-365,Proposal,,2023-05-03
8b5b7a9d-7ce2-4f96-8f01-a97cd32a70f1,OPP-365,Negotiation,,2023-05-12
e1a8ea7c-e243-4c60-a0a3-7f209294f4a9,OPP-365,Closed Lost,Closed Lost,2023-05-13
962fb813-8ba8-42a4-982e-f378f22fdbfe,OPP-366,Discovery,,2023-09-01
46db979f-04c9-4392-92d7-544c738a9737,OPP-366,Demo,,2023-09-03
a2c77899-4562-4ff3-9207-de28618a639d,OPP-366,Proposal,,2023-09-12
a653e6f4-a703-4069-bfc3-63c98440cff3,OPP-366,Negotiation,,2023-09-21
3f39ce24-e146-45cf-9cb4-adea96e31a2a,OPP-366,Closed Lost,Closed Lost,2023-09-25
4c88cb8d-4fd9-4cb4-8be3-e99a35177e2e,OPP-367,Discovery,,2024-01-06
1fbdf8a8-8718-4c23-9e8d-ac02ee5c3dda,OPP-368,Discovery,,2023-05-26
a1dad5d1-7819-4e3d-9467-0816af0aa3dc,OPP-368,Demo,,2023-06-02
7ecd3f00-df0d-49db-9bad-894d27a68d6d,OPP-368,Proposal,,2023-06-06
7bb892ee-8802-497a-b284-f0c66831ac9a,OPP-369,Discovery,,2023-08-23
0b362dc8-7a0c-47af-8db1-7cbb8022e31d,OPP-369,Demo,,2023-08-26
6d8511cb-44d6-4d76-a2b8-78fd97d7a908,OPP-369,Proposal,,2023-08-28
b1a83a69-835e-4686-a67f-9e4ac4b40cbf,OPP-369,Negotiation,,2023-09-01
3b5fd8ec-84b5-4c7f-85bd-563afd567907,OPP-369,Closed Won,Closed Won,2023-09-03
d6da75c7-56fa-4736-92df-7aa533e33aa8,OPP-370,Discovery,,2023-04-28
df64c827-8cd5-4fb6-b839-63f28bfd5a75,OPP-371,Discovery,,2023-12-31
e94261e7-0619-4172-8cf4-ce4994b5c417,OPP-372,Discovery,,2022-05-11
a7fe7ea7-004e-4e48-84db-5c2746c7a426,OPP-372,Demo,,2022-05-18
ddf96f46-4566-458b-aeb1-391a66d09775,OPP-373,Discovery,,2023-06-02
fc3ce1bd-c38b-47dc-b3fc-c5a01f05809a,OPP-374,Discovery,,2023-12-04
37a630f0-44f8-44ce-a0e3-7bde3350c3c9,OPP-374,Demo,,2023-12-07
3d694d4a-dd0c-4ee0-9916-b3f56ce05300,OPP-374,Proposal,,2023-12-09
93e8b83f-1c23-49b3-9895-2f728d88defe,OPP-375,Discovery,,2023-08-30
f9be3c25-6f4d-4f19-8697-1165846e95e3,OPP-375,Demo,,2023-09-02
e4b169b7-261e-4948-b367-721e74047b0e,OPP-375,Proposal,,2023-09-07
eadb0e0d-c6f3-4675-9ae2-ce2975de8d95,OPP-375,Negotiation,,2023-09-09
75618c26-c2bb-4530-9f22-b5f53a26486d,OPP-375,Closed Lost,Closed Lost,2023-09-11
8edb2af5-9933-4b94-9e3e-23b9582a45b6,OPP-376,Discovery,,2023-11-09
f3696844-6c65-499b-b11e-83b51a413170,OPP-377,Discovery,,2023-03-02
d3bfe43d-55e1-433e-bbcb-0225c5cc83a1,OPP-377,Demo,,2023-03-04
75f5d575-4183-4f06-9088-bf76d24eb34c,OPP-377,Proposal,,2023-03-07
8c9c2588-4efb-4e43-8d78-d4c91725e656,OPP-377,Negotiation,,2023-03-14
bbc3acf1-60fd-4247-906d-cdbc5a0e8f5e,OPP-377,Closed Lost,Closed Lost,2023-03-16
9cc38361-c307-48a3-a43b-bb93dd9aecd5,OPP-378,Discovery,,2023-04-19
b3853779-42ab-4227-b290-7e8bcb03c510,OPP-378,Demo,,2023-04-21
58d4e697-8e91-410c-827e-fc31d437cdb7,OPP-379,Discovery,,2023-09-20
3501d481-7a56-4e69-9ba2-12e848f21035,OPP-379,Demo,,2023-09-22
81d202a8-d246-4cfb-afde-add2ab3d55e0,OPP-379,Proposal,,2023-09-29
b0fc3ea3-9421-4935-a4e5-b9977b8cb8eb,OPP-380,Discovery,,2023-12-25
b29b7f75-32ec-44ed-a461-8dfdd9a82cf0,OPP-380,Demo,,2023-12-29
6ca6f112-bb7c-4e06-9961-bfebe343ac3a,OPP-381,Discovery,,2022-12-13
6c02f414-1b51-437b-af94-c1fb813be449,OPP-381,Demo,,2022-12-14
31ec6634-2708-4c4b-b678-784d09dbbc21,OPP-381,Proposal,,2022-12-15
c22d679e-bebe-4d6b-a95c-16362a928266,OPP-381,Negotiation,,2022-12-19
77587137-4180-4c59-b0a4-da495ecdc13b,OPP-381,Closed Won,Closed Won,2022-12-23
ec557c38-d910-4255-a5c1-28c1b3531989,OPP-382,Discovery,,2023-12-09
5a3db3de-4872-4f0b-9e49-c2e11b011b68,OPP-382,Demo,,2023-12-15
8bc86572-79be-405e-b097-3c7b833bcf98,OPP-383,Discovery,,2023-08-21
8653a76f-3fe1-4984-b415-2782a54d69c2,OPP-383,Demo,,2023-08-23
1b3a16e8-1d30-4a94-b7c9-9efe44c1ac28,OPP-383,Proposal,,2023-08-30
8ce86e72-ece1-48a5-86d2-8d39f76c737a,OPP-383,Negotiation,,2023-09-04
e241808a-eb87-49fb-824d-a617947f5c87,OPP-383,Closed Won,Closed Won,2023-09-06
94e71d02-bd2e-4910-889d-7a7aeb9d556a,OPP-384,Discovery,,2023-08-25
8b5d626c-3465-4d41-9385-3b984cc20d58,OPP-384,Demo,,2023-09-01
02a88b29-3a6c-4da9-8358-3e4ae1ccc493,OPP-384,Proposal,,2023-09-06
65561293-02cb-48fa-8d7e-f04e9d5fa4a5,OPP-384,Negotiation,,2023-09-13
457df190-63c9-4b56-983e-cc0f8dc44d95,OPP-384,Closed Lost,Closed Lost,2023-09-17
76c22039-7107-48fd-996b-dd837f37e53f,OPP-385,Discovery,,2022-09-18
5ad2a318-2162-4406-b5f1-b8d24454db9d,OPP-386,Discovery,,2023-06-03
862b2cd7-21ee-4db3-b226-0d6721e95e98,OPP-386,Demo,,2023-06-16
8d1857b1-4648-456a-ad54-6f0107bce111,OPP-386,Proposal,,2023-06-17
42b68405-db44-4a10-a19b-fc9c8537c550,OPP-386,Negotiation,,2023-06-24
a8d3daeb-82ae-4c26-9605-245f02e2f55d,OPP-386,Closed Lost,Closed Lost,2023-07-03
9e249e49-2dcf-4e73-bfa2-2c6cf57bc057,OPP-387,Discovery,,2022-11-18
3add340c-248b-49a9-b422-a41bf2578feb,OPP-387,Demo,,2022-11-24
fdf5b9f3-8f43-4820-9545-6c95b436774f,OPP-387,Proposal,,2022-12-01
66988819-5603-4e85-a354-f600805c3c0d,OPP-387,Negotiation,,2022-12-04
899027db-fd12-4a80-839d-5c84c8372154,OPP-387,Closed Lost,Closed Lost,2022-12-09
1946e78f-c990-42a7-8e70-d57fe0d44fc8,OPP-388,Discovery,,2024-01-03
5ed5bcc7-60b3-4af5-bef4-25e02f018b51,OPP-389,Discovery,,2023-02-24
c10f9056-04d6-47ec-b106-a0432482a633,OPP-389,Demo,,2023-03-08
c6ca5d0b-dd19-428c-b9a2-d43741302508,OPP-389,Proposal,,2023-03-15
04d2adf5-ca0c-45b7-9039-ba81aa4bf229,OPP-389,Negotiation,,2023-03-29
e8983fe9-3ada-45e2-9299-8edd05c86665,OPP-389,Closed Lost,Closed Lost,2023-04-02
add26917-3897-468c-8f0f-4e2c0d17b411,OPP-390,Discovery,,2023-07-14
0900d1d4-cc39-4c5d-b934-35093ce2123b,OPP-390,Demo,,2023-07-22
b1bd77a6-0907-4da9-9f37-b60696b2985d,OPP-390,Proposal,,2023-07-28
137a0f9b-6b01-48c8-a2fc-1e9fb11dc25b,OPP-390,Negotiation,,2023-08-04
82c32acf-4203-427d-9891-f7bc30502d40,OPP-390,Closed Lost,Closed Lost,2023-08-05
50526a53-3b21-44b9-9e5f-646a68d9ba18,OPP-391,Discovery,,2023-08-03
538dadc8-3bc9-4398-8389-65fed2973d19,OPP-391,Demo,,2023-08-09
ecb8974a-c1ce-4003-a55c-6b8ccf7aa18e,OPP-391,Proposal,,2023-08-12
86921310-532b-4ad4-ab06-183c109d4fa0,OPP-391,Negotiation,,2023-08-16
7016bc6d-14d1-4c18-9342-0f61b1b0ed6c,OPP-391,Closed Lost,Closed Lost,2023-08-20
466eb828-e62f-4f66-aa1f-394ecf5236c7,OPP-392,Discovery,,2022-09-10
3c2bba0b-170e-4945-9d10-8a5bb8465eec,OPP-392,Demo,,2022-09-12
8ba3ab87-54a7-41d1-b16c-063885c0cb18,OPP-392,Proposal,,2022-09-17
d6b7957b-91f0-4e7f-8f38-27454c095b4c,OPP-392,Negotiation,,2022-09-18
a05c5872-c6f1-4eee-af81-d565fe904bb1,OPP-392,Closed Lost,Closed Lost,2022-09-22
367979c4-ca1b-48ef-8c8c-f0ff8bc3e2e9,OPP-393,Discovery,,2023-11-22
fec7ee79-293d-4a79-95cf-6f0b657e88a9,OPP-393,Demo,,2023-11-28
52d69e0b-8a10-4eee-a5ff-13552db4ab50,OPP-393,Proposal,,2023-12-02
3d3f876f-b221-4c95-9d61-e938adf487be,OPP-393,Negotiation,,2023-12-07
6bcb9b8e-2cb6-4555-91c8-fbf199deacba,OPP-393,Closed Lost,Closed Lost,2023-12-12
482c11aa-db62-44c2-b33e-77bc2f702abf,OPP-394,Discovery,,2023-03-27
209295f0-c9f6-4736-8f2b-21b46c988050,OPP-394,Demo,,2023-04-08
6695ef37-8043-4cee-8515-fbdabd29f66d,OPP-394,Proposal,,2023-04-14
5c208ab9-cc99-4816-94ce-05dc4edd91f4,OPP-394,Negotiation,,2023-04-23
3dd231a7-1727-4bbd-9e68-44a8d364b51f,OPP-394,Closed Lost,Closed Lost,2023-04-30
cdd13ad0-bb3e-45c2-8da8-39c7477a0317,OPP-395,Discovery,,2023-10-04
f3d65bc3-1fd8-46b9-9aa5-5d977e8bdc7d,OPP-395,Demo,,2023-10-13
bfd00644-a944-47b1-9ac9-4bbfb59f893b,OPP-395,Proposal,,2023-10-22
78d55306-2501-421e-87de-d6d442a5254a,OPP-395,Negotiation,,2023-10-29
dcac8f2e-180a-44c8-97af-09ec42503d01,OPP-395,Closed Lost,Closed Lost,2023-11-04
01108154-11a0-4e4e-b526-ac63ee041808,OPP-396,Discovery,,2023-06-23
c64884e1-8428-48d9-8022-f97ff5d32a5b,OPP-396,Demo,,2023-07-03
63bdfe2f-eb71-44eb-b9a1-c800472ee1d5,OPP-396,Proposal,,2023-07-21
5a6a6f35-f704-4d32-9aaa-0bdf13e55aad,OPP-396,Negotiation,,2023-07-24
f0f24785-7c1b-4d54-aa6e-fdcbe3f8a19b,OPP-396,Closed Won,Closed Won,2023-08-13
c934427f-ee73-4dd8-80b8-ce2646e603ff,OPP-397,Discovery,,2023-06-09
1fdf9b00-d875-4788-99aa-09f0207002bb,OPP-397,Demo,,2023-06-18
c417dd4a-2adc-4ceb-86e4-06f7a609382e,OPP-397,Proposal,,2023-06-20
8c27d504-d34d-478a-b911-228a772a4f57,OPP-397,Negotiation,,2023-06-27
516b32c1-036c-47e9-8701-bd3b8c9095c4,OPP-398,Discovery,,2023-05-17
f52cdec1-50d1-4a85-a3d2-25d7aa5677f9,OPP-398,Demo,,2023-05-19
ce6b1beb-0e35-4cf2-b4a3-e3688b82f314,OPP-398,Proposal,,2023-05-26
7322c7db-c853-49bb-8120-b08171d91344,OPP-398,Negotiation,,2023-05-31
b39212da-a1e1-4649-8a43-afac701036fa,OPP-399,Discovery,,2022-11-07
99de78f1-0ee2-4efe-8015-e06c05733b60,OPP-399,Demo,,2022-11-08
5e3315a2-e085-450f-9618-f60c025ac826,OPP-399,Proposal,,2022-11-09
132540c3-9598-4ed7-835c-74e3e7068a63,OPP-399,Negotiation,,2022-11-13
b6936a09-9d1c-4f1c-b452-09604c7e7a76,OPP-399,Closed Lost,Closed Lost,2022-11-19
c046ebed-20ec-407d-b6a2-43ebdc592ca0,OPP-400,Discovery,,2023-10-10
b96236a8-8259-47a4-9332-3d55ae290914,OPP-400,Demo,,2023-10-14
262e710d-bb70-47e4-87b7-5e20c21e0539,OPP-400,Proposal,,2023-10-16
4bb49985-241d-4db6-9515-e597c93174be,OPP-400,Negotiation,,2023-10-17
e42535f3-a2e0-4093-8e75-3432ff864a25,OPP-400,Closed Lost,Closed Lost,2023-10-20
b45b498c-360c-4979-a0e1-d8a422c824f6,OPP-401,Discovery,,2023-11-03
7d5c559d-29c6-45f2-863a-1e0a45c09823,OPP-401,Demo,,2023-11-10
2fda94f7-f4a7-4260-8fd1-0661193e3640,OPP-401,Proposal,,2023-11-14
9da8f7e9-d6a8-4088-ac91-e68a8f2a8553,OPP-401,Negotiation,,2023-11-20
cb3081b7-e6ef-4b63-8bb7-1f25ae006e34,OPP-401,Closed Lost,Closed Lost,2023-11-25
1547e906-64c3-427d-bfc1-f71daf2f249c,OPP-402,Discovery,,2023-09-14
10f459b9-bfc3-4f6a-8357-c2af38c2af45,OPP-403,Discovery,,2023-04-07
79fba5ee-3140-4ce1-8cb2-9df82c4be8ed,OPP-403,Demo,,2023-04-08
def57f0d-a0a6-42a3-83ad-cdbf31a91278,OPP-403,Proposal,,2023-04-13
c26db7f6-7683-4164-838b-f493fa6d629f,OPP-403,Negotiation,,2023-04-14
161645e2-d84d-4427-8470-478ebc41c945,OPP-403,Closed Won,Closed Won,2023-04-15
36315b5c-dbe4-4ccc-80a9-4a66a7b27119,OPP-404,Discovery,,2023-10-21
46400441-7a60-428d-be6d-68b4c6c723ed,OPP-404,Demo,,2023-10-27
24481dd1-2444-431a-b1d2-3098affcc250,OPP-404,Proposal,,2023-11-02
53057d41-8afa-4015-b6d3-c52f1332c0d7,OPP-404,Negotiation,,2023-11-15
0848ae85-54c6-4bc8-8336-b9ff43f3d85b,OPP-405,Discovery,,2024-01-09
5e9de649-8131-44ac-abb6-ed3ed1dab35d,OPP-406,Discovery,,2023-08-18
fbc0f4bf-abb1-4ce7-9ce4-afa07a7836e4,OPP-406,Demo,,2023-08-27
4e391f6f-2f47-4f2e-a2da-0409accae7c4,OPP-406,Proposal,,2023-09-04
b81a66c1-2d44-4ba5-9fcb-db26819f570a,OPP-406,Negotiation,,2023-09-22
791cc58d-5597-4601-9a1d-e5afc60f5703,OPP-407,Discovery,,2023-12-28
806e4a08-002f-40d3-ae68-e4741b329904,OPP-408,Discovery,,2023-11-27
50cda268-077d-4f00-928e-d66119746fed,OPP-408,Demo,,2023-12-05
35d52e49-5302-470f-a114-b3d0d0e539ce,OPP-408,Proposal,,2023-12-09
f2d16f91-54f8-49b5-9c5f-49befb513678,OPP-409,Discovery,,2023-09-15
bdfdcbe5-2d29-4fdc-b7ff-5a274494f983,OPP-409,Demo,,2023-09-16
f421c69e-c8f5-46d5-ac7a-6d93607cf78c,OPP-409,Proposal,,2023-09-17
fc072d7b-a3da-49f3-94e5-6ebab05ca8a7,OPP-409,Negotiation,,2023-09-23
a5e07ce5-817a-4e59-b880-fa86bc04d2a1,OPP-409,Closed Lost,Closed Lost,2023-10-02
7b199c80-09c9-4d1f-af86-9e887d1bfde0,OPP-410,Discovery,,2023-12-04
236133d3-3056-40e4-8f3e-e843a891fa2d,OPP-410,Demo,,2023-12-14
e135ac37-f590-42e6-833f-2e422c7a9d4e,OPP-410,Proposal,,2023-12-15
f49c87b4-5a93-4b23-97bd-515afb806add,OPP-410,Negotiation,,2023-12-26
07b3e688-5795-4c94-ac49-75c7bb19b5a6,OPP-411,Discovery,,2023-11-01
42e40a37-e47a-45d3-8486-de9079f9b501,OPP-411,Demo,,2023-11-02
befa18fe-f7c0-4488-a41a-6b6e639662f6,OPP-411,Proposal,,2023-11-06
b03ba55c-5dec-4b79-bd70-e4e3c0860803,OPP-411,Negotiation,,2023-11-09
4d069604-8ce3-4955-8859-cecf65ca8a4c,OPP-411,Closed Lost,Closed Lost,2023-11-10
57938836-c590-481a-9cc5-66d4f24f031d,OPP-412,Discovery,,2023-10-20
ca32e42a-6b88-4e00-8ca4-21c646bd67cc,OPP-412,Demo,,2023-10-27
a8f346f1-ea45-456b-b4b1-bcb707e75374,OPP-412,Proposal,,2023-10-30
eed54e85-5190-4b2e-8229-ca2b8a1bb34b,OPP-412,Negotiation,,2023-11-05
5798d399-0b75-43f2-a80f-816a1c591619,OPP-412,Closed Lost,Closed Lost,2023-11-08
fd9e03e6-127c-4e99-aafa-9072097ca728,OPP-413,Discovery,,2022-10-24
8e8c6e01-3b9c-46d8-b306-ef818ea06201,OPP-413,Demo,,2022-10-26
524bdc72-1bf3-416f-bd0e-cb35f777d3ab,OPP-413,Proposal,,2022-10-31
aa87f834-9112-4057-9c7a-33a1c8cf89c7,OPP-413,Negotiation,,2022-11-05
4c9a5d47-493d-46ed-890a-070dceb0c174,OPP-413,Closed Lost,Closed Lost,2022-11-06
97c3dd0d-0dd9-47ea-9103-2b5e561c38f7,OPP-414,Discovery,,2023-11-03
a20a6b88-2438-4ccd-8fa3-537a4feb028f,OPP-414,Demo,,2023-12-17
cedcc7a8-744c-40da-8771-4a78a2d2607f,OPP-415,Discovery,,2023-05-27
622bbca3-f645-4857-aabd-e04d2fbcf169,OPP-415,Demo,,2023-06-03
f29c7d17-19d1-4488-8959-6a90e09dc835,OPP-415,Proposal,,2023-06-09
8daada7d-97a0-4218-9906-96f16c55cd32,OPP-415,Negotiation,,2023-06-14
56245e82-7c3f-48f8-be30-a4ebc3f797cc,OPP-415,Closed Lost,Closed Lost,2023-06-15
3aa3053d-8f2f-4399-a709-8e5631915665,OPP-416,Discovery,,2024-01-07
5e34c520-8004-45ab-a6bb-7cd9e3d7ef50,OPP-417,Discovery,,2023-08-27
e7895300-3c1a-432a-b902-fa75c834e754,OPP-417,Demo,,2023-08-28
577f0672-2ebf-4543-87cc-4076239ff3d5,OPP-417,Proposal,,2023-09-08
5e7922f4-6415-492e-8416-ec2c0a79dade,OPP-417,Negotiation,,2023-09-16
7ff0deab-6901-4890-bcc3-37ab686de4a8,OPP-417,Closed Lost,Closed Lost,2023-09-22
898fa369-7abb-4bf8-9980-af01a6cee435,OPP-418,Discovery,,2023-07-15
a9c47049-f6f3-416c-b6c7-8151404e6570,OPP-418,Demo,,2023-07-18
b23da773-7d47-48ad-adc6-5402c465830f,OPP-418,Proposal,,2023-07-26
8b2258e1-bbcc-4580-94f6-928a811c9fe4,OPP-419,Discovery,,2023-02-22
16e5b9a4-c398-491d-8072-cded2dc5de93,OPP-419,Demo,,2023-03-06
810c390b-fbdf-4b5f-87b7-c9125be87d45,OPP-419,Proposal,,2023-03-11
ccad29f6-d7cb-4d64-abc9-f10b3325e5c7,OPP-419,Negotiation,,2023-03-12
8f13e4f6-9b8b-44eb-bc82-a543e6c14214,OPP-419,Closed Lost,Closed Lost,2023-03-18
653d9577-2301-4d99-be4b-2d335e356ddb,OPP-420,Discovery,,2023-10-26
db8da414-8f01-45e0-96f8-74f9ec39df71,OPP-420,Demo,,2023-11-01
8babb8a1-1a2c-4980-b34d-f0ba6974896c,OPP-420,Proposal,,2023-11-05
851b1dd8-79ed-4097-88b4-0a8c6cf06118,OPP-420,Negotiation,,2023-11-12
0befc04d-8921-4cdf-9d15-ae60ea80f1f2,OPP-421,Discovery,,2023-08-12
64b25216-9c1f-46da-b1b7-b6d945acc228,OPP-421,Demo,,2023-08-17
67fa5b5a-dd1d-468c-8f55-ebcf3823e2ea,OPP-421,Proposal,,2023-08-21
79abe526-5851-4d52-a44e-7d52aedbdd02,OPP-422,Discovery,,2023-08-10
b1786a15-65d3-46ba-8d9b-22debf0d2389,OPP-423,Discovery,,2023-10-10
f52e4b25-1dfb-4027-820c-da98323744a0,OPP-423,Demo,,2023-10-15
b59cb766-be83-42c8-9895-f4e726563e3f,OPP-423,Proposal,,2023-10-17
61798a01-e5b5-4863-8152-242773e48d30,OPP-423,Negotiation,,2023-10-18
0c0307be-abc3-49e6-9efa-9da8df27db34,OPP-423,Closed Won,Closed Won,2023-10-24
c669ac19-ad51-4f9c-bd86-22ae1d263c55,OPP-424,Discovery,,2023-01-01
e1a0e16d-fd52-4443-8d29-ad41220a7dc8,OPP-424,Demo,,2023-01-06
66a9126e-71b3-4d7f-b2a1-6de326e17ea7,OPP-424,Proposal,,2023-01-14
2f9869f5-edcc-4d70-979e-c6226fe765b4,OPP-424,Negotiation,,2023-01-21
67f27795-251a-43ea-877c-d9c9e530cb20,OPP-424,Closed Lost,Closed Lost,2023-01-30
a9f011ac-79c5-4a41-8f2c-22d4686bbfd3,OPP-425,Discovery,,2023-12-05
bdebc929-75bd-43cf-b6d2-bd50ebd57e38,OPP-425,Demo,,2023-12-18
1feec023-6890-4eb1-944c-0bb43369e033,OPP-425,Proposal,,2023-12-29
aeeedff9-5f70-42f4-ba83-8c09c5089a40,OPP-426,Discovery,,2023-10-12
f74b227f-ba32-4e82-9ee8-6aad96c18326,OPP-426,Demo,,2023-10-20
5ce1dcd0-df73-4532-a6e6-a5d0c28e5b31,OPP-426,Proposal,,2023-10-21
b59ef5ac-a402-458d-80c1-9d628e2646b2,OPP-426,Negotiation,,2023-10-23
5ba0ebea-5204-4c8b-acc7-d82220052459,OPP-426,Closed Won,Closed Won,2023-10-30
e14aa27b-cc85-4c06-81ce-168f54714024,OPP-427,Discovery,,2023-09-29
7dae6e96-e179-4a53-a5cb-335927a1146f,OPP-427,Demo,,2023-09-30
08d8129e-6fb4-4406-99aa-b33e0c9fb9e3,OPP-427,Proposal,,2023-10-06
f51cd056-3b6b-407c-bec5-ab0f01094e95,OPP-427,Negotiation,,2023-10-12
372d5438-8853-4014-ba72-b401fed80dc5,OPP-427,Closed Lost,Closed Lost,2023-10-18
078d664a-a437-4099-a53c-008653db9ce9,OPP-428,Discovery,,2023-10-01
e792ee90-8966-403f-a9e4-a2fccaf1497e,OPP-428,Demo,,2023-10-03
e8ca3edb-650c-4037-bda4-d7c98437d012,OPP-428,Proposal,,2023-10-09
9d663536-6259-47fb-bc1a-17336de6dc83,OPP-428,Negotiation,,2023-10-11
31a841b0-a4ea-4ae3-8839-b8aa7820e4b7,OPP-428,Closed Lost,Closed Lost,2023-10-13
7a3eaba8-3b8a-4514-b71a-6d04ec9f1dcb,OPP-429,Discovery,,2023-03-25
e6b9360b-c9c0-41af-b0dc-2b55929d5702,OPP-429,Demo,,2023-03-29
e24f53c4-8532-4598-ab37-ea61943f22c1,OPP-430,Discovery,,2023-04-08
91b7e44c-ef74-4d2a-965c-51145e474c3f,OPP-430,Demo,,2023-04-11
32c2afcb-2a7a-4875-8a67-3ca6b8adc9ec,OPP-430,Proposal,,2023-04-12
9441a490-3740-4084-9f8f-78b0a52ebaf0,OPP-430,Negotiation,,2023-04-17
92d5f68c-ea5d-421c-b26d-57e25065560b,OPP-430,Closed Lost,Closed Lost,2023-04-20
f77cf51d-007a-416e-80f7-3ccf60a854a7,OPP-431,Discovery,,2023-10-12
e839a96b-07f5-4da4-ba40-97cfbfd7c13d,OPP-432,Discovery,,2023-11-25
36036359-a861-4fff-a858-b045da4172a6,OPP-432,Demo,,2023-12-08
51aaa759-9e1e-4551-87f0-dc34d22f6af9,OPP-432,Proposal,,2023-12-14
52427c57-8d21-4738-a48f-d95fe4341b7c,OPP-432,Negotiation,,2023-12-19
3e1d0f20-4e6a-4f38-adf6-533278fee37b,OPP-432,Closed Lost,Closed Lost,2023-12-24
7c09d3bc-ff61-4198-88bf-04fce58b902e,OPP-433,Discovery,,2023-12-20
1eaeb948-e5a6-4d9f-8f98-49416c4032ec,OPP-433,Demo,,2023-12-25
e5005e1d-ee8e-413c-9e72-17225413a085,OPP-433,Proposal,,2023-12-28
75b28e11-98d8-44f3-977a-b88f66cd9534,OPP-434,Discovery,,2023-12-23
327d48e9-cf83-4fb9-bbd7-9f8f1f09458f,OPP-434,Demo,,2023-12-30
02ef54c2-468f-4b8d-b761-ad0408ee28bc,OPP-435,Discovery,,2023-11-24
f0c80f19-01c2-4ace-9bc1-aed03ca7e77b,OPP-435,Demo,,2023-11-27
a7571e48-a092-4f3c-b2e7-c9726006abec,OPP-435,Proposal,,2023-11-29
3523edd8-2493-4275-8817-dad248ba40c8,OPP-435,Negotiation,,2023-12-03
3fef30eb-da1b-4a9e-8a9f-890ca5240854,OPP-435,Closed Lost,Closed Lost,2023-12-06
aba2f286-a271-4a23-b32b-b60d15b4a0b4,OPP-436,Discovery,,2023-07-24
bc7765c2-88cd-494a-b16f-8a954b4bb3ca,OPP-436,Demo,,2023-09-05
bdb13231-ac8a-4007-bc15-6c6cd41ec0e8,OPP-436,Proposal,,2023-10-04
74bbef14-1eaf-4caa-b267-5577e725957b,OPP-436,Negotiation,,2023-10-31
69094dd5-b2e7-4e76-add0-caee7663100a,OPP-436,Closed Lost,Closed Lost,2023-11-08
45a334b7-c21f-406d-8b48-c105f85e6d54,OPP-437,Discovery,,2023-09-16
c532aab5-e838-41c4-a582-3cf299827e3d,OPP-437,Demo,,2023-09-22
0023131d-0c66-4c79-966e-b82fd9c993af,OPP-437,Proposal,,2023-09-26
d4644551-edc2-4ebf-936f-31b1292089cb,OPP-437,Negotiation,,2023-10-03
71378e27-70e5-4169-837b-59a8c9db6f35,OPP-437,Closed Won,Closed Won,2023-10-04
7444214b-2f70-4090-b7a3-4153c93023e4,OPP-438,Discovery,,2023-06-24
20d45d39-03e9-428f-a5e4-3aeccc5be31c,OPP-438,Demo,,2023-07-06
65b76585-bac8-4e95-ac6b-8045359469fc,OPP-438,Proposal,,2023-07-13
2c887fa5-7b7b-45d4-8cbd-7a2ea0de984c,OPP-438,Negotiation,,2023-07-20
f066285c-22c3-43b8-8597-6cb11aa26d3c,OPP-438,Closed Lost,Closed Lost,2023-07-21
7659e2c6-6594-4058-b2a3-437697147b5a,OPP-439,Discovery,,2023-11-15
070e30e9-31ad-4609-92a9-fe57d374fccf,OPP-439,Demo,,2023-11-22
d39abedc-d7b6-4d34-a3d2-57e96eb76f73,OPP-439,Proposal,,2023-11-26
853bbb78-ee56-4e90-aa73-58f08661755f,OPP-439,Negotiation,,2023-12-08
8d1c1a2a-5f49-4622-bba3-0ff868f35f5c,OPP-439,Closed Won,Closed Won,2023-12-14
20e6d20f-3659-4ea8-97c5-a8f546a92646,OPP-440,Discovery,,2023-01-01
ab6c86f9-c1b8-44ae-b846-7b59a0dfd34a,OPP-440,Demo,,2023-01-08
6b0c78d9-a163-4c83-9bdf-b0f2216c2c75,OPP-440,Proposal,,2023-01-16
3730a9f3-0cbe-4d6a-aac7-709c790bd9e5,OPP-440,Negotiation,,2023-02-02
73367b24-79a6-4c51-b865-ed4204a37407,OPP-440,Closed Won,Closed Won,2023-03-10
d221aad0-334c-4d5d-bd6e-4c370fbd62bb,OPP-441,Discovery,,2023-09-02
0b53ab20-0aa4-4dbf-ab78-722845919718,OPP-441,Demo,,2023-09-15
1e8a2a60-dfa8-4e3b-bb8e-08f74409da70,OPP-441,Proposal,,2023-09-27
