opportunity_id,account_id,owner_id,lead_source_id,amount,tcv,mrr,contract_months,stage,forecast_category,win_probability,created_date,close_date,renewal_date,is_won,is_closed
OPP-663,ACC-5630,AE-1,CMP-93,10228,10228.0,852.33,12,Demo,Commit,0.2707398855910039,2023-11-18,,,False,False
OPP-664,ACC-4215,AE-1,CMP-80,22391,67173.0,1865.92,36,Closed Lost,Closed,0.0,2023-09-21,2023-10-24,,False,True
OPP-665,ACC-1718,AE-11,CMP-31,118676,356028.0,9889.67,36,Discovery,Commit,0.22700181570526537,2023-07-06,,,False,False
OPP-666,ACC-1346,AE-19,CMP-73,19547,19547.0,1628.92,12,Closed Won,Closed,1.0,2023-12-01,2023-12-16,2024-12-10,True,True
OPP-667,ACC-6691,AE-12,CMP-45,17323,34646.0,1443.58,24,Negotiation,Pipeline,0.5900764570612473,2023-10-31,,,False,False
OPP-668,ACC-1048,AE-19,CMP-4,9293,18586.0,774.42,24,Closed Lost,Closed,0.0,2023-09-14,2023-10-13,,False,True
OPP-669,ACC-1950,AE-4,CMP-16,13063,39189.0,1088.58,36,Closed Won,Closed,1.0,2023-10-02,2023-10-21,2026-10-05,True,True
OPP-670,ACC-7485,AE-9,CMP-27,22808,68424.0,1900.67,36,Closed Won,Closed,1.0,2023-12-11,2023-12-29,2026-12-13,True,True
OPP-671,ACC-8440,AE-15,CMP-70,22021,22021.0,1835.08,12,Closed Lost,Closed,0.0,2023-12-13,2023-12-31,,False,True
OPP-672,ACC-869,AE-18,CMP-24,103063,309189.0,8588.58,36,Closed Won,Closed,1.0,2023-12-10,,,True,True
OPP-673,ACC-5071,AE-17,CMP-4,7442,7442.0,620.17,12,Closed Lost,Closed,0.0,2022-12-14,2023-01-02,,False,True
OPP-674,ACC-6301,AE-6,CMP-57,11652,23304.0,971.0,24,Closed Lost,Closed,0.0,2022-11-08,2022-12-08,,False,True
OPP-675,ACC-6593,AE-13,CMP-38,22312,66936.0,1859.33,36,Closed Won,Closed,1.0,2023-02-07,2023-02-25,2026-02-09,True,True
OPP-676,ACC-3745,AE-3,CMP-47,17919,53757.0,1493.25,36,Closed Won,Closed,1.0,2023-12-14,2023-12-26,2026-12-10,True,True
OPP-677,ACC-9970,AE-6,CMP-16,11169,33507.0,930.75,36,Demo,Pipeline,0.22913339952918776,2023-11-23,,,False,False
OPP-678,ACC-6547,AE-0,CMP-61,15464,15464.0,1288.67,12,Closed Lost,Closed,0.0,2023-02-01,2023-03-10,,False,True
OPP-679,ACC-2545,AE-14,CMP-43,15985,31970.0,1332.08,24,Discovery,Pipeline,0.4000645069555364,2023-07-11,,,False,False
OPP-680,ACC-5195,AE-3,CMP-17,15387,30774.0,1282.25,24,Closed Won,Closed,1.0,2022-12-02,2022-12-23,2024-12-12,True,True
OPP-681,ACC-6639,AE-14,CMP-36,19726,59178.0,1643.83,36,Closed Won,Closed,1.0,2022-09-20,2022-10-11,2025-09-25,True,True
OPP-682,ACC-5107,AE-4,CMP-38,18565,18565.0,1547.08,12,Negotiation,Best Case,0.5702931476484919,2022-08-16,,,False,False
OPP-683,ACC-3069,AE-16,CMP-2,15538,15538.0,1294.83,12,Proposal,Best Case,0.7471848957366444,2023-07-14,,,False,False
OPP-684,ACC-4363,AE-7,CMP-4,10101,20202.0,841.75,24,Closed Lost,Closed,0.0,2022-04-23,2022-05-09,,False,True
OPP-685,ACC-3983,AE-4,CMP-30,7980,7980.0,665.0,12,Proposal,Best Case,0.14218507069977243,2023-12-11,,,False,False
OPP-686,ACC-3979,AE-7,CMP-65,21834,43668.0,1819.5,24,Closed Lost,Closed,0.0,2023-08-16,2023-09-08,,False,True
OPP-687,ACC-8445,AE-1,CMP-30,9021,18042.0,751.75,24,Closed Lost,Closed,0.0,2023-10-02,2023-10-19,,False,True
OPP-688,ACC-6102,AE-8,CMP-92,22639,22639.0,1886.58,12,Closed Lost,Closed,0.0,2024-01-08,,,False,True
OPP-689,ACC-6301,AE-12,CMP-98,19701,19701.0,1641.75,12,Closed Won,Closed,1.0,2022-12-24,2023-01-29,2024-01-24,True,True
OPP-690,ACC-7723,AE-9,CMP-58,11642,34926.0,970.17,36,Closed Lost,Closed,0.0,2023-03-18,2023-04-19,,False,True
OPP-691,ACC-3859,AE-3,CMP-58,9084,27252.0,757.0,36,Closed Won,Closed,1.0,2022-12-03,2023-01-10,2025-12-25,True,True
OPP-692,ACC-1005,AE-3,CMP-4,14833,14833.0,1236.08,12,Proposal,Upside,0.4405454015499183,2022-07-14,,,False,False
OPP-693,ACC-4721,AE-13,CMP-19,11895,11895.0,991.25,12,Demo,Commit,0.3179023382157297,2023-11-30,,,False,False
OPP-694,ACC-1764,AE-11,CMP-57,6068,18204.0,505.67,36,Proposal,Commit,0.2109213096835245,2023-04-14,,,False,False
OPP-695,ACC-61,AE-9,CMP-44,19094,38188.0,1591.17,24,Closed Won,Closed,1.0,2022-11-04,2022-11-15,2024-11-04,True,True
OPP-696,ACC-5761,AE-2,CMP-24,178536,178536.0,14878.0,12,Closed Lost,Closed,0.0,2022-09-11,2022-11-10,,False,True
OPP-697,ACC-5276,AE-19,CMP-41,20989,20989.0,1749.08,12,Closed Lost,Closed,0.0,2023-10-23,2023-11-30,,False,True
OPP-698,ACC-2430,AE-14,CMP-38,18749,37498.0,1562.42,24,Demo,Upside,0.24055721458410143,2023-11-19,,,False,False
OPP-699,ACC-954,AE-11,CMP-70,15520,31040.0,1293.33,24,Closed Lost,Closed,0.0,2023-12-05,,,False,True
OPP-700,ACC-8957,AE-16,CMP-9,19528,19528.0,1627.33,12,Negotiation,Pipeline,0.7083952869683291,2023-01-19,,,False,False
OPP-701,ACC-4316,AE-11,CMP-53,10097,20194.0,841.42,24,Negotiation,Pipeline,0.3700780167235178,2023-07-02,,,False,False
OPP-702,ACC-3234,AE-16,CMP-61,6410,12820.0,534.17,24,Closed Lost,Closed,0.0,2023-07-13,2023-08-11,,False,True
OPP-703,ACC-7830,AE-18,CMP-96,23425,23425.0,1952.08,12,Proposal,Commit,0.6603093388986578,2023-12-30,,,False,False
OPP-704,ACC-6018,AE-17,CMP-8,12901,38703.0,1075.08,36,Closed Lost,Closed,0.0,2023-12-10,2023-12-22,,False,True
OPP-705,ACC-2373,AE-6,CMP-19,14182,42546.0,1181.83,36,Demo,Upside,0.2662334895384173,2023-08-06,,,False,False
OPP-706,ACC-3551,AE-15,CMP-17,15743,15743.0,1311.92,12,Closed Won,Closed,1.0,2023-03-10,2023-04-03,2024-03-28,True,True
OPP-707,ACC-8264,AE-2,CMP-83,16132,16132.0,1344.33,12,Closed Won,Closed,1.0,2023-06-04,2023-06-29,2024-06-23,True,True
OPP-708,ACC-1353,AE-1,CMP-29,21599,64797.0,1799.92,36,Closed Lost,Closed,0.0,2023-07-04,2023-07-28,,False,True
OPP-709,ACC-855,AE-10,CMP-4,16926,16926.0,1410.5,12,Closed Lost,Closed,0.0,2022-05-01,2022-05-24,,False,True
OPP-710,ACC-6477,AE-11,CMP-41,14147,28294.0,1178.92,24,Closed Lost,Closed,0.0,2023-06-23,2023-07-28,,False,True
OPP-711,ACC-2179,AE-2,CMP-8,22314,66942.0,1859.5,36,Closed Lost,Closed,0.0,2023-12-14,,,False,True
OPP-712,ACC-6024,AE-3,CMP-16,14570,29140.0,1214.17,24,Demo,Commit,0.31503996637140586,2023-12-10,,,False,False
OPP-713,ACC-6755,AE-17,CMP-14,17459,34918.0,1454.92,24,Discovery,Pipeline,0.7520860682559314,2023-11-09,,,False,False
OPP-714,ACC-2632,AE-0,CMP-84,11709,23418.0,975.75,24,Demo,Upside,0.5157292652050609,2023-10-09,,,False,False
OPP-715,ACC-2771,AE-6,CMP-78,24293,72879.0,2024.42,36,Proposal,Best Case,0.22049960044208805,2023-10-29,,,False,False
OPP-716,ACC-8483,AE-3,CMP-7,237702,237702.0,19808.5,12,Negotiation,Commit,0.19732242078180923,2022-11-13,,,False,False
OPP-717,ACC-3050,AE-9,CMP-23,7686,7686.0,640.5,12,Closed Lost,Closed,0.0,2022-10-15,2022-10-28,,False,True
OPP-718,ACC-5015,AE-17,CMP-65,19568,39136.0,1630.67,24,Closed Won,Closed,1.0,2023-04-06,2023-05-01,2025-04-20,True,True
OPP-719,ACC-8429,AE-18,CMP-56,22669,68007.0,1889.08,36,Closed Lost,Closed,0.0,2023-12-03,2023-12-19,,False,True
OPP-720,ACC-4693,AE-5,CMP-41,24863,49726.0,2071.92,24,Closed Lost,Closed,0.0,2023-06-23,2023-08-08,,False,True
OPP-721,ACC-8018,AE-17,CMP-37,11181,11181.0,931.75,12,Closed Lost,Closed,0.0,2023-12-21,,,False,True
OPP-722,ACC-960,AE-1,CMP-37,10964,32892.0,913.67,36,Closed Lost,Closed,0.0,2023-03-29,2023-04-16,,False,True
OPP-723,ACC-6264,AE-3,CMP-90,5422,10844.0,451.83,24,Negotiation,Commit,0.5372771451612856,2022-12-04,,,False,False
OPP-724,ACC-2638,AE-0,CMP-56,231213,462426.0,19267.75,24,Closed Won,Closed,1.0,2023-11-15,,,True,True
OPP-725,ACC-9433,AE-13,CMP-47,8554,25662.0,712.83,36,Closed Lost,Closed,0.0,2023-12-16,,,False,True
OPP-726,ACC-2259,AE-9,CMP-93,22336,67008.0,1861.33,36,Closed Won,Closed,1.0,2023-11-30,2023-12-22,2026-12-06,True,True
OPP-727,ACC-1601,AE-10,CMP-0,6044,6044.0,503.67,12,Negotiation,Pipeline,0.5738226241925213,2023-06-21,,,False,False
OPP-728,ACC-4585,AE-3,CMP-33,240489,480978.0,20040.75,24,Closed Lost,Closed,0.0,2023-05-04,2023-07-25,,False,True
OPP-729,ACC-8277,AE-15,CMP-55,5527,11054.0,460.58,24,Closed Lost,Closed,0.0,2023-08-07,2023-08-26,,False,True
OPP-730,ACC-561,AE-14,CMP-27,15712,31424.0,1309.33,24,Closed Lost,Closed,0.0,2024-01-12,,,False,True
OPP-731,ACC-5879,AE-13,CMP-93,24297,48594.0,2024.75,24,Closed Lost,Closed,0.0,2024-01-07,,,False,True
OPP-732,ACC-6318,AE-3,CMP-83,15961,15961.0,1330.08,12,Closed Lost,Closed,0.0,2023-02-16,2023-03-08,,False,True
OPP-733,ACC-5199,AE-19,CMP-0,23675,71025.0,1972.92,36,Closed Lost,Closed,0.0,2023-07-13,2023-08-04,,False,True
OPP-734,ACC-7532,AE-7,CMP-43,15531,15531.0,1294.25,12,Negotiation,Best Case,0.6109766227578899,2023-11-16,,,False,False
OPP-735,ACC-7757,AE-7,CMP-38,22792,68376.0,1899.33,36,Closed Lost,Closed,0.0,2023-07-06,2023-07-16,,False,True
OPP-736,ACC-5268,AE-15,CMP-91,11896,23792.0,991.33,24,Proposal,Pipeline,0.7460116530651082,2023-10-13,,,False,False
OPP-737,ACC-2338,AE-2,CMP-50,6531,6531.0,544.25,12,Closed Lost,Closed,0.0,2023-10-13,2023-11-18,,False,True
OPP-738,ACC-9111,AE-14,CMP-9,6738,13476.0,561.5,24,Closed Lost,Closed,0.0,2024-01-18,,,False,True
OPP-739,ACC-8583,AE-5,CMP-82,9118,18236.0,759.83,24,Closed Lost,Closed,0.0,2023-10-24,2023-11-08,,False,True
OPP-740,ACC-3528,AE-3,CMP-24,112227,336681.0,9352.25,36,Closed Won,Closed,1.0,2023-09-20,2023-12-02,2026-11-16,True,True
OPP-741,ACC-3878,AE-6,CMP-91,21985,65955.0,1832.08,36,Closed Lost,Closed,0.0,2022-10-07,2022-10-28,,False,True
OPP-742,ACC-8004,AE-3,CMP-34,21424,64272.0,1785.33,36,Demo,Upside,0.6491102555033105,2023-07-05,,,False,False
OPP-743,ACC-5106,AE-6,CMP-90,9987,9987.0,832.25,12,Closed Lost,Closed,0.0,2023-08-15,2023-09-10,,False,True
OPP-744,ACC-916,AE-3,CMP-71,19237,19237.0,1603.08,12,Discovery,Upside,0.5540271810339892,2023-02-01,,,False,False
OPP-745,ACC-4352,AE-6,CMP-58,6014,18042.0,501.17,36,Closed Lost,Closed,0.0,2023-02-14,2023-02-27,,False,True
OPP-746,ACC-1834,AE-17,CMP-10,15235,15235.0,1269.58,12,Closed Lost,Closed,0.0,2023-09-10,2023-09-24,,False,True
OPP-747,ACC-7154,AE-4,CMP-63,13748,13748.0,1145.67,12,Closed Lost,Closed,0.0,2023-08-03,2023-08-23,,False,True
OPP-748,ACC-8745,AE-1,CMP-47,19731,39462.0,1644.25,24,Negotiation,Commit,0.7592842856258925,2023-11-23,,,False,False
OPP-749,ACC-1071,AE-16,CMP-54,21187,42374.0,1765.58,24,Closed Lost,Closed,0.0,2023-10-09,2023-10-23,,False,True
OPP-750,ACC-9448,AE-3,CMP-50,9768,29304.0,814.0,36,Closed Lost,Closed,0.0,2023-11-09,2023-11-27,,False,True
OPP-751,ACC-5313,AE-2,CMP-63,97922,293766.0,8160.17,36,Closed Lost,Closed,0.0,2023-12-05,,,False,True
OPP-752,ACC-6335,AE-12,CMP-31,18610,55830.0,1550.83,36,Proposal,Pipeline,0.151993463098903,2023-07-06,,,False,False
OPP-753,ACC-2391,AE-13,CMP-53,13127,26254.0,1093.92,24,Closed Lost,Closed,0.0,2022-06-15,2022-06-22,,False,True
OPP-754,ACC-8946,AE-13,CMP-30,19257,19257.0,1604.75,12,Closed Lost,Closed,0.0,2023-06-25,2023-07-13,,False,True
OPP-755,ACC-2423,AE-19,CMP-59,21548,21548.0,1795.67,12,Closed Lost,Closed,0.0,2023-09-22,2023-10-20,,False,True
OPP-756,ACC-2774,AE-16,CMP-95,16143,48429.0,1345.25,36,Closed Lost,Closed,0.0,2023-10-31,2023-11-24,,False,True
OPP-757,ACC-8098,AE-3,CMP-61,10459,10459.0,871.58,12,Demo,Upside,0.691835915651438,2023-09-08,,,False,False
OPP-758,ACC-9859,AE-3,CMP-43,18136,54408.0,1511.33,36,Closed Lost,Closed,0.0,2023-10-07,2023-11-16,,False,True
OPP-759,ACC-9386,AE-14,CMP-36,207307,621921.0,17275.58,36,Closed Lost,Closed,0.0,2022-08-30,2022-12-16,,False,True
OPP-760,ACC-4401,AE-0,CMP-3,11540,34620.0,961.67,36,Closed Lost,Closed,0.0,2023-06-21,2023-07-10,,False,True
OPP-761,ACC-2346,AE-2,CMP-35,20783,41566.0,1731.92,24,Discovery,Pipeline,0.2875676195014193,2024-01-06,,,False,False
OPP-762,ACC-4277,AE-19,CMP-63,7159,7159.0,596.58,12,Closed Lost,Closed,0.0,2023-07-14,2023-07-29,,False,True
OPP-763,ACC-7459,AE-14,CMP-53,24976,74928.0,2081.33,36,Closed Won,Closed,1.0,2023-01-27,2023-02-28,2026-02-12,True,True
OPP-764,ACC-5170,AE-7,CMP-42,15194,30388.0,1266.17,24,Closed Won,Closed,1.0,2023-04-03,2023-04-27,2025-04-16,True,True
OPP-765,ACC-9930,AE-19,CMP-44,21478,42956.0,1789.83,24,Discovery,Upside,0.6091379198999081,2022-11-10,,,False,False
OPP-766,ACC-8752,AE-13,CMP-39,14775,29550.0,1231.25,24,Negotiation,Pipeline,0.7875451352586637,2023-07-14,,,False,False
OPP-767,ACC-2550,AE-8,CMP-43,6466,19398.0,538.83,36,Closed Lost,Closed,0.0,2023-12-18,,,False,True
OPP-768,ACC-8808,AE-18,CMP-39,21460,42920.0,1788.33,24,Closed Lost,Closed,0.0,2023-04-23,2023-05-18,,False,True
OPP-769,ACC-1354,AE-11,CMP-78,21271,42542.0,1772.58,24,Discovery,Best Case,0.3132213720292786,2023-10-04,,,False,False
OPP-770,ACC-449,AE-6,CMP-79,18115,36230.0,1509.58,24,Closed Won,Closed,1.0,2023-10-15,2023-10-31,2025-10-20,True,True
OPP-771,ACC-4197,AE-13,CMP-95,23724,71172.0,1977.0,36,Closed Lost,Closed,0.0,2024-01-09,,,False,True
OPP-772,ACC-6198,AE-12,CMP-33,24122,48244.0,2010.17,24,Demo,Pipeline,0.7581614118633152,2023-08-28,,,False,False
OPP-773,ACC-9754,AE-8,CMP-70,6182,6182.0,515.17,12,Closed Lost,Closed,0.0,2023-12-16,,,False,True
OPP-774,ACC-1668,AE-2,CMP-22,7192,21576.0,599.33,36,Negotiation,Best Case,0.5357432427950528,2023-12-31,,,False,False
OPP-775,ACC-3877,AE-7,CMP-20,24310,24310.0,2025.83,12,Demo,Commit,0.5110625671612007,2024-01-02,,,False,False
OPP-776,ACC-478,AE-7,CMP-69,89156,267468.0,7429.67,36,Closed Lost,Closed,0.0,2023-07-26,2023-09-15,,False,True
OPP-777,ACC-3799,AE-12,CMP-58,11444,34332.0,953.67,36,Closed Won,Closed,1.0,2023-09-20,2023-10-07,2026-09-21,True,True
OPP-778,ACC-3668,AE-12,CMP-58,16867,33734.0,1405.58,24,Closed Lost,Closed,0.0,2023-02-20,2023-03-07,,False,True
OPP-779,ACC-8282,AE-5,CMP-58,19471,58413.0,1622.58,36,Closed Won,Closed,1.0,2023-12-04,2023-12-14,2026-11-28,True,True
OPP-780,ACC-2331,AE-13,CMP-89,10720,10720.0,893.33,12,Closed Lost,Closed,0.0,2022-05-10,2022-05-23,,False,True
OPP-781,ACC-1870,AE-19,CMP-92,21644,43288.0,1803.67,24,Negotiation,Pipeline,0.5463205921580923,2023-06-21,,,False,False
OPP-782,ACC-4622,AE-7,CMP-14,19612,39224.0,1634.33,24,Closed Won,Closed,1.0,2023-11-05,2023-11-13,2025-11-02,True,True
OPP-783,ACC-6244,AE-12,CMP-60,23123,46246.0,1926.92,24,Demo,Upside,0.2783505324095872,2023-08-16,,,False,False
OPP-784,ACC-292,AE-9,CMP-10,10702,32106.0,891.83,36,Closed Lost,Closed,0.0,2023-06-06,2023-06-15,,False,True
OPP-785,ACC-4530,AE-15,CMP-5,9583,9583.0,798.58,12,Closed Won,Closed,1.0,2023-12-24,,,True,True
OPP-786,ACC-4291,AE-2,CMP-87,9171,9171.0,764.25,12,Proposal,Best Case,0.27873036406568,2023-09-19,,,False,False
OPP-787,ACC-2490,AE-8,CMP-50,9635,28905.0,802.92,36,Discovery,Best Case,0.478211693934552,2023-11-02,,,False,False
OPP-788,ACC-8915,AE-18,CMP-40,24233,24233.0,2019.42,12,Discovery,Pipeline,0.6603257125046741,2022-06-11,,,False,False
OPP-789,ACC-1069,AE-4,CMP-39,20956,41912.0,1746.33,24,Closed Lost,Closed,0.0,2023-06-13,2023-06-27,,False,True
OPP-790,ACC-3165,AE-2,CMP-73,14245,42735.0,1187.08,36,Closed Lost,Closed,0.0,2023-12-26,,,False,True
OPP-791,ACC-4920,AE-5,CMP-54,199981,399962.0,16665.08,24,Proposal,Best Case,0.45943502331201314,2024-01-03,,,False,False
OPP-792,ACC-2554,AE-15,CMP-56,9696,19392.0,808.0,24,Closed Lost,Closed,0.0,2023-04-21,2023-04-29,,False,True
OPP-793,ACC-5275,AE-12,CMP-38,13117,26234.0,1093.08,24,Closed Lost,Closed,0.0,2023-05-20,2023-06-09,,False,True
OPP-794,ACC-7792,AE-17,CMP-85,6050,18150.0,504.17,36,Closed Won,Closed,1.0,2023-04-14,2023-05-03,2026-04-17,True,True
OPP-795,ACC-450,AE-4,CMP-15,16836,50508.0,1403.0,36,Closed Lost,Closed,0.0,2022-10-15,2022-11-05,,False,True
OPP-796,ACC-2157,AE-6,CMP-65,8600,17200.0,716.67,24,Discovery,Upside,0.7565399013820235,2023-12-06,,,False,False
OPP-797,ACC-1137,AE-8,CMP-28,8848,17696.0,737.33,24,Closed Lost,Closed,0.0,2023-05-03,2023-05-23,,False,True
OPP-798,ACC-6079,AE-14,CMP-98,18699,18699.0,1558.25,12,Proposal,Upside,0.2258125629555279,2023-07-02,,,False,False
OPP-799,ACC-6551,AE-1,CMP-81,17150,17150.0,1429.17,12,Closed Won,Closed,1.0,2023-03-25,2023-04-18,2024-04-12,True,True
OPP-800,ACC-6006,AE-14,CMP-25,5482,10964.0,456.83,24,Closed Lost,Closed,0.0,2023-07-31,2023-08-23,,False,True
OPP-801,ACC-9116,AE-17,CMP-96,17664,35328.0,1472.0,24,Closed Lost,Closed,0.0,2023-04-23,2023-05-20,,False,True
OPP-802,ACC-115,AE-18,CMP-33,12279,12279.0,1023.25,12,Closed Lost,Closed,0.0,2023-12-26,,,False,True
OPP-803,ACC-2957,AE-2,CMP-63,6639,19917.0,553.25,36,Closed Lost,Closed,0.0,2023-08-08,2023-09-08,,False,True
OPP-804,ACC-8197,AE-0,CMP-22,10143,20286.0,845.25,24,Closed Lost,Closed,0.0,2023-12-02,2023-12-18,,False,True
OPP-805,ACC-2851,AE-16,CMP-87,5667,17001.0,472.25,36,Closed Lost,Closed,0.0,2023-08-07,2023-08-23,,False,True
OPP-806,ACC-1275,AE-6,CMP-75,10837,21674.0,903.08,24,Closed Lost,Closed,0.0,2023-02-01,2023-02-13,,False,True
OPP-807,ACC-5388,AE-10,CMP-76,10229,30687.0,852.42,36,Closed Lost,Closed,0.0,2022-10-23,2022-11-20,,False,True
OPP-808,ACC-1465,AE-0,CMP-51,16945,16945.0,1412.08,12,Closed Won,Closed,1.0,2022-12-16,2023-01-05,2023-12-31,True,True
OPP-809,ACC-6955,AE-4,CMP-1,7995,15990.0,666.25,24,Proposal,Commit,0.7406325559943344,2022-05-16,,,False,False
OPP-810,ACC-2306,AE-16,CMP-59,24743,49486.0,2061.92,24,Closed Lost,Closed,0.0,2023-04-26,2023-04-30,,False,True
OPP-811,ACC-2217,AE-18,CMP-75,24794,24794.0,2066.17,12,Closed Won,Closed,1.0,2022-03-30,2022-04-21,2023-04-16,True,True
OPP-812,ACC-5465,AE-3,CMP-94,23995,47990.0,1999.58,24,Closed Won,Closed,1.0,2023-04-14,2023-05-10,2025-04-29,True,True
OPP-813,ACC-800,AE-2,CMP-72,18904,56712.0,1575.33,36,Closed Lost,Closed,0.0,2023-12-22,,,False,True
OPP-814,ACC-8658,AE-9,CMP-45,14552,29104.0,1212.67,24,Closed Lost,Closed,0.0,2023-11-28,2023-12-19,,False,True
OPP-815,ACC-9399,AE-14,CMP-36,13199,39597.0,1099.92,36,Closed Won,Closed,1.0,2022-12-12,2023-01-14,2025-12-29,True,True
OPP-816,ACC-4039,AE-5,CMP-43,6297,18891.0,524.75,36,Proposal,Upside,0.6717522601697188,2023-05-22,,,False,False
OPP-817,ACC-9926,AE-17,CMP-93,22592,45184.0,1882.67,24,Closed Lost,Closed,0.0,2023-12-30,,,False,True
OPP-818,ACC-1053,AE-6,CMP-64,5170,10340.0,430.83,24,Proposal,Upside,0.5214346201205509,2023-04-11,,,False,False
OPP-819,ACC-4312,AE-5,CMP-49,16431,49293.0,1369.25,36,Closed Lost,Closed,0.0,2023-11-10,2023-11-22,,False,True
OPP-820,ACC-9926,AE-12,CMP-54,9250,27750.0,770.83,36,Closed Lost,Closed,0.0,2023-10-07,2023-10-19,,False,True
OPP-821,ACC-4701,AE-9,CMP-71,9865,19730.0,822.08,24,Closed Won,Closed,1.0,2023-06-14,2023-07-07,2025-06-26,True,True
OPP-822,ACC-207,AE-0,CMP-32,21714,21714.0,1809.5,12,Closed Lost,Closed,0.0,2023-03-29,2023-04-22,,False,True
OPP-823,ACC-3054,AE-0,CMP-37,13165,13165.0,1097.08,12,Proposal,Pipeline,0.6038013369607578,2023-09-16,,,False,False
OPP-824,ACC-2272,AE-2,CMP-87,12066,24132.0,1005.5,24,Demo,Pipeline,0.25803536766880614,2023-06-05,,,False,False
OPP-825,ACC-7273,AE-1,CMP-82,5052,15156.0,421.0,36,Demo,Pipeline,0.7996986612643083,2023-09-13,,,False,False
OPP-826,ACC-1915,AE-16,CMP-34,8639,17278.0,719.92,24,Closed Lost,Closed,0.0,2023-11-20,2023-12-07,,False,True
OPP-827,ACC-3905,AE-15,CMP-14,20195,20195.0,1682.92,12,Demo,Commit,0.13952298601973556,2023-04-22,,,False,False
OPP-828,ACC-5664,AE-18,CMP-23,15632,46896.0,1302.67,36,Demo,Pipeline,0.5068434807691969,2022-09-05,,,False,False
OPP-829,ACC-6118,AE-1,CMP-3,6662,6662.0,555.17,12,Discovery,Pipeline,0.71296474209549,2023-05-07,,,False,False
OPP-830,ACC-4861,AE-1,CMP-41,24752,74256.0,2062.67,36,Closed Lost,Closed,0.0,2023-11-01,2023-11-22,,False,True
OPP-831,ACC-4524,AE-1,CMP-28,7723,15446.0,643.58,24,Closed Lost,Closed,0.0,2023-06-23,2023-07-23,,False,True
OPP-832,ACC-6188,AE-10,CMP-56,10123,20246.0,843.58,24,Demo,Upside,0.170543332143007,2023-11-25,,,False,False
OPP-833,ACC-7594,AE-8,CMP-92,23286,23286.0,1940.5,12,Negotiation,Best Case,0.7516306918690229,2023-05-28,,,False,False
OPP-834,ACC-6780,AE-11,CMP-62,19000,57000.0,1583.33,36,Closed Lost,Closed,0.0,2023-11-13,2023-12-22,,False,True
OPP-835,ACC-4215,AE-9,CMP-48,8420,16840.0,701.67,24,Demo,Upside,0.6087369003150973,2023-08-20,,,False,False
OPP-836,ACC-5132,AE-14,CMP-54,5606,5606.0,467.17,12,Proposal,Upside,0.6239654123320184,2024-01-03,,,False,False
OPP-837,ACC-5816,AE-8,CMP-93,17694,53082.0,1474.5,36,Negotiation,Best Case,0.3950403619400732,2023-11-08,,,False,False
OPP-838,ACC-3358,AE-13,CMP-46,22664,67992.0,1888.67,36,Negotiation,Commit,0.7771814924854968,2023-03-09,,,False,False
OPP-839,ACC-1451,AE-19,CMP-37,18124,36248.0,1510.33,24,Closed Lost,Closed,0.0,2023-07-07,2023-07-23,,False,True
OPP-840,ACC-637,AE-0,CMP-91,10065,30195.0,838.75,36,Closed Lost,Closed,0.0,2023-01-16,2023-02-07,,False,True
OPP-841,ACC-6187,AE-4,CMP-73,5671,11342.0,472.58,24,Closed Lost,Closed,0.0,2023-12-28,,,False,True
OPP-842,ACC-6395,AE-1,CMP-95,19184,38368.0,1598.67,24,Closed Lost,Closed,0.0,2023-04-06,2023-04-16,,False,True
OPP-843,ACC-3382,AE-11,CMP-8,20055,20055.0,1671.25,12,Closed Won,Closed,1.0,2023-12-22,2023-12-31,2024-12-25,True,True
OPP-844,ACC-2486,AE-2,CMP-34,10457,10457.0,871.42,12,Closed Lost,Closed,0.0,2023-08-19,2023-09-15,,False,True
OPP-845,ACC-6037,AE-13,CMP-65,24451,24451.0,2037.58,12,Demo,Upside,0.20709188317709065,2023-07-13,,,False,False
OPP-846,ACC-340,AE-4,CMP-43,14481,43443.0,1206.75,36,Demo,Commit,0.4357084774779294,2023-12-09,,,False,False
OPP-847,ACC-6507,AE-18,CMP-97,83897,83897.0,6991.42,12,Closed Lost,Closed,0.0,2023-09-01,2023-10-22,,False,True
OPP-848,ACC-9576,AE-6,CMP-99,11761,35283.0,980.08,36,Closed Lost,Closed,0.0,2023-11-27,2023-12-15,,False,True
OPP-849,ACC-1362,AE-12,CMP-39,23063,23063.0,1921.92,12,Closed Lost,Closed,0.0,2023-04-16,2023-05-16,,False,True
OPP-850,ACC-802,AE-18,CMP-94,23673,23673.0,1972.75,12,Closed Won,Closed,1.0,2022-06-17,2022-07-19,2023-07-14,True,True
OPP-851,ACC-4629,AE-0,CMP-40,7627,15254.0,635.58,24,Closed Lost,Closed,0.0,2022-06-03,2022-06-25,,False,True
OPP-852,ACC-7331,AE-15,CMP-58,20544,61632.0,1712.0,36,Closed Lost,Closed,0.0,2022-09-27,2022-10-17,,False,True
OPP-853,ACC-2083,AE-16,CMP-52,116300,232600.0,9691.67,24,Discovery,Commit,0.6226860561455855,2023-08-23,,,False,False
OPP-854,ACC-7892,AE-6,CMP-85,12972,25944.0,1081.0,24,Closed Won,Closed,1.0,2022-11-08,2022-11-17,2024-11-06,True,True
OPP-855,ACC-6149,AE-19,CMP-15,240118,480236.0,20009.83,24,Closed Won,Closed,1.0,2022-10-14,2022-12-20,2024-12-09,True,True
